DriverNumber,Abbreviation,Q1Time,Q2Time,Q3Time,QualiPosition,Year,RaceNumber,BestQualiTime
44,HAM,0 days 00:01:34.307000,0 days 00:01:33.837000,,11.0,2023,21,93.837
11,PER,0 days 00:01:34.574000,0 days 00:01:33.855000,,12.0,2023,21,93.855
27,HUL,0 days 00:01:34.265000,0 days 00:01:33.979000,,13.0,2023,21,93.979
18,STR,0 days 00:01:34.504000,0 days 00:01:34.199000,,14.0,2023,21,94.199
3,RIC,0 days 00:01:34.683000,0 days 00:01:34.308000,,15.0,2023,21,94.308
4,NOR,0 days 00:01:34.703000,,,16.0,2023,21,94.703
31,OCO,0 days 00:01:34.834000,,,17.0,2023,21,94.834
24,ZHO,0 days 00:01:34.849000,,,18.0,2023,21,94.849
81,PIA,0 days 00:01:34.850000,,,19.0,2023,21,94.85
22,TSU,0 days 00:01:36.447000,,,20.0,2023,21,96.447
1,VER,0 days 00:01:24.160000,0 days 00:01:23.740000,0 days 00:01:23.445000,1.0,2023,22,83.445
16,LEC,0 days 00:01:24.459000,0 days 00:01:23.969000,0 days 00:01:23.584000,2.0,2023,22,83.584
81,PIA,0 days 00:01:24.487000,0 days 00:01:24.278000,0 days 00:01:23.782000,3.0,2023,22,83.782
63,RUS,0 days 00:01:24.337000,0 days 00:01:24.013000,0 days 00:01:23.788000,4.0,2023,22,83.788
4,NOR,0 days 00:01:24.368000,0 days 00:01:23.920000,0 days 00:01:23.816000,5.0,2023,22,83.816
22,TSU,0 days 00:01:24.286000,0 days 00:01:24.207000,0 days 00:01:23.968000,6.0,2023,22,83.968
14,ALO,0 days 00:01:24.501000,0 days 00:01:24.131000,0 days 00:01:24.084000,7.0,2023,22,84.084
27,HUL,0 days 00:01:24.425000,0 days 00:01:24.213000,0 days 00:01:24.108000,8.0,2023,22,84.108
11,PER,0 days 00:01:24.209000,0 days 00:01:24.116000,0 days 00:01:24.171000,9.0,2023,22,84.171
10,GAS,0 days 00:01:24.600000,0 days 00:01:24.078000,0 days 00:01:24.548000,10.0,2023,22,84.548
44,HAM,0 days 00:01:24.437000,0 days 00:01:24.359000,,11.0,2023,22,84.359
31,OCO,0 days 00:01:24.565000,0 days 00:01:24.391000,,12.0,2023,22,84.391
18,STR,0 days 00:01:24.405000,0 days 00:01:24.422000,,13.0,2023,22,84.422
23,ALB,0 days 00:01:24.298000,0 days 00:01:24.439000,,14.0,2023,22,84.439
3,RIC,0 days 00:01:24.461000,0 days 00:01:24.442000,,15.0,2023,22,84.442
55,SAI,0 days 00:01:24.738000,,,16.0,2023,22,84.738
20,MAG,0 days 00:01:24.764000,,,17.0,2023,22,84.764
77,BOT,0 days 00:01:24.788000,,,18.0,2023,22,84.788
24,ZHO,0 days 00:01:25.159000,,,19.0,2023,22,85.159
2,SAR,,,,20.0,2023,22,
1,VER,0 days 00:01:30.031000,0 days 00:01:29.374000,0 days 00:01:29.179000,1.0,2024,1,89.179
16,LEC,0 days 00:01:30.243000,0 days 00:01:29.165000,0 days 00:01:29.407000,2.0,2024,1,89.407
63,RUS,0 days 00:01:30.350000,0 days 00:01:29.922000,0 days 00:01:29.485000,3.0,2024,1,89.485
55,SAI,0 days 00:01:29.909000,0 days 00:01:29.573000,0 days 00:01:29.507000,4.0,2024,1,89.507
11,PER,0 days 00:01:30.221000,0 days 00:01:29.932000,0 days 00:01:29.537000,5.0,2024,1,89.537
14,ALO,0 days 00:01:30.179000,0 days 00:01:29.801000,0 days 00:01:29.542000,6.0,2024,1,89.542
4,NOR,0 days 00:01:30.143000,0 days 00:01:29.941000,0 days 00:01:29.614000,7.0,2024,1,89.614
81,PIA,0 days 00:01:30.531000,0 days 00:01:30.122000,0 days 00:01:29.683000,8.0,2024,1,89.683
44,HAM,0 days 00:01:30.451000,0 days 00:01:29.718000,0 days 00:01:29.710000,9.0,2024,1,89.71
27,HUL,0 days 00:01:30.566000,0 days 00:01:29.851000,0 days 00:01:30.502000,10.0,2024,1,90.502
22,TSU,0 days 00:01:30.481000,0 days 00:01:30.129000,,11.0,2024,1,90.129
18,STR,0 days 00:01:29.965000,0 days 00:01:30.200000,,12.0,2024,1,90.2
23,ALB,0 days 00:01:30.397000,0 days 00:01:30.221000,,13.0,2024,1,90.221
3,RIC,0 days 00:01:30.562000,0 days 00:01:30.278000,,14.0,2024,1,90.278
20,MAG,0 days 00:01:30.646000,0 days 00:01:30.529000,,15.0,2024,1,90.529
77,BOT,0 days 00:01:30.756000,,,16.0,2024,1,90.756
24,ZHO,0 days 00:01:30.757000,,,17.0,2024,1,90.757
2,SAR,0 days 00:01:30.770000,,,18.0,2024,1,90.77
31,OCO,0 days 00:01:30.793000,,,19.0,2024,1,90.793
10,GAS,0 days 00:01:30.948000,,,20.0,2024,1,90.948
1,VER,0 days 00:01:28.171000,0 days 00:01:28.033000,0 days 00:01:27.472000,1.0,2024,2,87.472
16,LEC,0 days 00:01:28.318000,0 days 00:01:28.112000,0 days 00:01:27.791000,2.0,2024,2,87.791
11,PER,0 days 00:01:28.638000,0 days 00:01:28.467000,0 days 00:01:27.807000,3.0,2024,2,87.807
14,ALO,0 days 00:01:28.706000,0 days 00:01:28.122000,0 days 00:01:27.846000,4.0,2024,2,87.846
81,PIA,0 days 00:01:28.755000,0 days 00:01:28.343000,0 days 00:01:28.089000,5.0,2024,2,88.089
4,NOR,0 days 00:01:28.805000,0 days 00:01:28.479000,0 days 00:01:28.132000,6.0,2024,2,88.132
63,RUS,0 days 00:01:28.749000,0 days 00:01:28.448000,0 days 00:01:28.316000,7.0,2024,2,88.316
44,HAM,0 days 00:01:28.994000,0 days 00:01:28.606000,0 days 00:01:28.460000,8.0,2024,2,88.46
22,TSU,0 days 00:01:28.988000,0 days 00:01:28.564000,0 days 00:01:28.547000,9.0,2024,2,88.547
18,STR,0 days 00:01:28.250000,0 days 00:01:28.578000,0 days 00:01:28.572000,10.0,2024,2,88.572
38,BEA,0 days 00:01:28.984000,0 days 00:01:28.642000,,11.0,2024,2,88.642
23,ALB,0 days 00:01:29.107000,0 days 00:01:28.980000,,12.0,2024,2,88.98
20,MAG,0 days 00:01:29.069000,0 days 00:01:29.020000,,13.0,2024,2,89.02
3,RIC,0 days 00:01:29.065000,0 days 00:01:29.025000,,14.0,2024,2,89.025
27,HUL,0 days 00:01:29.055000,,,15.0,2024,2,89.055
77,BOT,0 days 00:01:29.179000,,,16.0,2024,2,89.179
31,OCO,0 days 00:01:29.475000,,,17.0,2024,2,89.475
10,GAS,0 days 00:01:29.479000,,,18.0,2024,2,89.479
2,SAR,0 days 00:01:29.526000,,,19.0,2024,2,89.526
24,ZHO,,,,20.0,2024,2,
1,VER,0 days 00:01:16.819000,0 days 00:01:16.387000,0 days 00:01:15.915000,1.0,2024,3,75.915
55,SAI,0 days 00:01:16.731000,0 days 00:01:16.189000,0 days 00:01:16.185000,2.0,2024,3,76.185
11,PER,0 days 00:01:16.805000,0 days 00:01:16.631000,0 days 00:01:16.274000,3.0,2024,3,76.274
4,NOR,0 days 00:01:17.430000,0 days 00:01:16.750000,0 days 00:01:16.315000,4.0,2024,3,76.315
16,LEC,0 days 00:01:16.984000,0 days 00:01:16.304000,0 days 00:01:16.435000,5.0,2024,3,76.435
81,PIA,0 days 00:01:17.369000,0 days 00:01:16.601000,0 days 00:01:16.572000,6.0,2024,3,76.572
63,RUS,0 days 00:01:17.062000,0 days 00:01:16.901000,0 days 00:01:16.724000,7.0,2024,3,76.724
22,TSU,0 days 00:01:17.356000,0 days 00:01:16.791000,0 days 00:01:16.788000,8.0,2024,3,76.788
18,STR,0 days 00:01:17.376000,0 days 00:01:16.780000,0 days 00:01:17.072000,9.0,2024,3,77.072
14,ALO,0 days 00:01:16.991000,0 days 00:01:16.710000,0 days 00:01:17.552000,10.0,2024,3,77.552
44,HAM,0 days 00:01:17.499000,0 days 00:01:16.960000,,11.0,2024,3,76.96
23,ALB,0 days 00:01:17.130000,0 days 00:01:17.167000,,12.0,2024,3,77.167
77,BOT,0 days 00:01:17.543000,0 days 00:01:17.340000,,13.0,2024,3,77.34
20,MAG,0 days 00:01:17.709000,0 days 00:01:17.427000,,14.0,2024,3,77.427
31,OCO,0 days 00:01:17.617000,0 days 00:01:17.697000,,15.0,2024,3,77.697
27,HUL,0 days 00:01:17.976000,,,16.0,2024,3,77.976
10,GAS,0 days 00:01:17.982000,,,17.0,2024,3,77.982
3,RIC,0 days 00:01:18.085000,,,18.0,2024,3,78.085
24,ZHO,0 days 00:01:18.188000,,,19.0,2024,3,78.188
1,VER,0 days 00:01:28.866000,0 days 00:01:28.740000,0 days 00:01:28.197000,1.0,2024,4,88.197
11,PER,0 days 00:01:29.303000,0 days 00:01:28.752000,0 days 00:01:28.263000,2.0,2024,4,88.263
4,NOR,0 days 00:01:29.536000,0 days 00:01:28.940000,0 days 00:01:28.489000,3.0,2024,4,88.489
55,SAI,0 days 00:01:29.513000,0 days 00:01:29.099000,0 days 00:01:28.682000,4.0,2024,4,88.682
14,ALO,0 days 00:01:29.254000,0 days 00:01:29.082000,0 days 00:01:28.686000,5.0,2024,4,88.686
81,PIA,0 days 00:01:29.425000,0 days 00:01:29.148000,0 days 00:01:28.760000,6.0,2024,4,88.76
44,HAM,0 days 00:01:29.661000,0 days 00:01:28.887000,0 days 00:01:28.766000,7.0,2024,4,88.766
16,LEC,0 days 00:01:29.338000,0 days 00:01:29.196000,0 days 00:01:28.786000,8.0,2024,4,88.786
63,RUS,0 days 00:01:29.799000,0 days 00:01:29.140000,0 days 00:01:29.008000,9.0,2024,4,89.008
22,TSU,0 days 00:01:29.775000,0 days 00:01:29.417000,0 days 00:01:29.413000,10.0,2024,4,89.413
3,RIC,0 days 00:01:29.727000,0 days 00:01:29.472000,,11.0,2024,4,89.472
27,HUL,0 days 00:01:29.821000,0 days 00:01:29.494000,,12.0,2024,4,89.494
77,BOT,0 days 00:01:29.602000,0 days 00:01:29.593000,,13.0,2024,4,89.593
23,ALB,0 days 00:01:29.963000,0 days 00:01:29.714000,,14.0,2024,4,89.714
31,OCO,0 days 00:01:29.811000,0 days 00:01:29.816000,,15.0,2024,4,89.816
18,STR,0 days 00:01:30.024000,,,16.0,2024,4,90.024
10,GAS,0 days 00:01:30.119000,,,17.0,2024,4,90.119
20,MAG,0 days 00:01:30.131000,,,18.0,2024,4,90.131
2,SAR,0 days 00:01:30.139000,,,19.0,2024,4,90.139
24,ZHO,0 days 00:01:30.143000,,,20.0,2024,4,90.143
1,VER,0 days 00:01:34.742000,0 days 00:01:33.794000,0 days 00:01:33.660000,1.0,2024,5,93.66
11,PER,0 days 00:01:35.457000,0 days 00:01:34.026000,0 days 00:01:33.982000,2.0,2024,5,93.982
14,ALO,0 days 00:01:35.116000,0 days 00:01:34.652000,0 days 00:01:34.148000,3.0,2024,5,94.148
4,NOR,0 days 00:01:34.842000,0 days 00:01:34.460000,0 days 00:01:34.165000,4.0,2024,5,94.165
81,PIA,0 days 00:01:35.014000,0 days 00:01:34.659000,0 days 00:01:34.273000,5.0,2024,5,94.273
16,LEC,0 days 00:01:34.797000,0 days 00:01:34.399000,0 days 00:01:34.289000,6.0,2024,5,94.289
55,SAI,0 days 00:01:34.970000,0 days 00:01:34.368000,0 days 00:01:34.297000,7.0,2024,5,94.297
63,RUS,0 days 00:01:35.084000,0 days 00:01:34.609000,0 days 00:01:34.433000,8.0,2024,5,94.433
27,HUL,0 days 00:01:35.068000,0 days 00:01:34.667000,0 days 00:01:34.604000,9.0,2024,5,94.604
77,BOT,0 days 00:01:35.169000,0 days 00:01:34.769000,0 days 00:01:34.665000,10.0,2024,5,94.665
18,STR,0 days 00:01:35.334000,0 days 00:01:34.838000,,11.0,2024,5,94.838
3,RIC,0 days 00:01:35.443000,0 days 00:01:34.934000,,12.0,2024,5,94.934
31,OCO,0 days 00:01:35.356000,0 days 00:01:35.223000,,13.0,2024,5,95.223
23,ALB,0 days 00:01:35.384000,0 days 00:01:35.241000,,14.0,2024,5,95.241
10,GAS,0 days 00:01:35.287000,0 days 00:01:35.463000,,15.0,2024,5,95.463
24,ZHO,0 days 00:01:35.505000,,,16.0,2024,5,95.505
20,MAG,0 days 00:01:35.516000,,,17.0,2024,5,95.516
44,HAM,0 days 00:01:35.573000,,,18.0,2024,5,95.573
22,TSU,0 days 00:01:35.746000,,,19.0,2024,5,95.746
2,SAR,0 days 00:01:36.358000,,,20.0,2024,5,96.358
1,VER,0 days 00:01:27.689000,0 days 00:01:27.566000,0 days 00:01:27.241000,1.0,2024,6,87.241
16,LEC,0 days 00:01:28.081000,0 days 00:01:27.533000,0 days 00:01:27.382000,2.0,2024,6,87.382
55,SAI,0 days 00:01:27.937000,0 days 00:01:27.941000,0 days 00:01:27.455000,3.0,2024,6,87.455
11,PER,0 days 00:01:27.772000,0 days 00:01:27.839000,0 days 00:01:27.460000,4.0,2024,6,87.46
4,NOR,0 days 00:01:27.913000,0 days 00:01:27.871000,0 days 00:01:27.594000,5.0,2024,6,87.594
81,PIA,0 days 00:01:28.032000,0 days 00:01:27.721000,0 days 00:01:27.675000,6.0,2024,6,87.675
63,RUS,0 days 00:01:28.159000,0 days 00:01:28.095000,0 days 00:01:28.067000,7.0,2024,6,88.067
44,HAM,0 days 00:01:28.167000,0 days 00:01:27.697000,0 days 00:01:28.107000,8.0,2024,6,88.107
27,HUL,0 days 00:01:28.383000,0 days 00:01:28.200000,0 days 00:01:28.146000,9.0,2024,6,88.146
22,TSU,0 days 00:01:28.324000,0 days 00:01:28.167000,0 days 00:01:28.192000,10.0,2024,6,88.192
18,STR,0 days 00:01:28.177000,0 days 00:01:28.222000,,11.0,2024,6,88.222
10,GAS,0 days 00:01:27.976000,0 days 00:01:28.324000,,12.0,2024,6,88.324
31,OCO,0 days 00:01:28.209000,0 days 00:01:28.371000,,13.0,2024,6,88.371
23,ALB,0 days 00:01:28.343000,0 days 00:01:28.413000,,14.0,2024,6,88.413
14,ALO,0 days 00:01:28.453000,0 days 00:01:28.427000,,15.0,2024,6,88.427
77,BOT,0 days 00:01:28.463000,,,16.0,2024,6,88.463
2,SAR,0 days 00:01:28.487000,,,17.0,2024,6,88.487
3,RIC,0 days 00:01:28.617000,,,18.0,2024,6,88.617
20,MAG,0 days 00:01:28.619000,,,19.0,2024,6,88.619
24,ZHO,0 days 00:01:28.824000,,,20.0,2024,6,88.824
1,VER,0 days 00:01:15.762000,0 days 00:01:15.176000,0 days 00:01:14.746000,1.0,2024,7,74.746
81,PIA,0 days 00:01:15.940000,0 days 00:01:15.407000,0 days 00:01:14.820000,2.0,2024,7,74.82
4,NOR,0 days 00:01:15.915000,0 days 00:01:15.371000,0 days 00:01:14.837000,3.0,2024,7,74.837
16,LEC,0 days 00:01:15.823000,0 days 00:01:15.328000,0 days 00:01:14.970000,4.0,2024,7,74.97
55,SAI,0 days 00:01:16.015000,0 days 00:01:15.512000,0 days 00:01:15.233000,5.0,2024,7,75.233
63,RUS,0 days 00:01:16.107000,0 days 00:01:15.671000,0 days 00:01:15.234000,6.0,2024,7,75.234
22,TSU,0 days 00:01:15.894000,0 days 00:01:15.358000,0 days 00:01:15.465000,7.0,2024,7,75.465
44,HAM,0 days 00:01:16.604000,0 days 00:01:15.677000,0 days 00:01:15.504000,8.0,2024,7,75.504
3,RIC,0 days 00:01:16.060000,0 days 00:01:15.691000,0 days 00:01:15.674000,9.0,2024,7,75.674
27,HUL,0 days 00:01:15.841000,0 days 00:01:15.569000,0 days 00:01:15.980000,10.0,2024,7,75.98
11,PER,0 days 00:01:16.404000,0 days 00:01:15.706000,,11.0,2024,7,75.706
31,OCO,0 days 00:01:16.361000,0 days 00:01:15.906000,,12.0,2024,7,75.906
18,STR,0 days 00:01:16.458000,0 days 00:01:15.992000,,13.0,2024,7,75.992
23,ALB,0 days 00:01:16.524000,0 days 00:01:16.200000,,14.0,2024,7,76.2
10,GAS,0 days 00:01:16.015000,0 days 00:01:16.381000,,15.0,2024,7,76.381
77,BOT,0 days 00:01:16.626000,,,16.0,2024,7,76.626
24,ZHO,0 days 00:01:16.834000,,,17.0,2024,7,76.834
20,MAG,0 days 00:01:16.854000,,,18.0,2024,7,76.854
14,ALO,0 days 00:01:16.917000,,,19.0,2024,7,76.917
2,SAR,,,,20.0,2024,7,
16,LEC,0 days 00:01:11.584000,0 days 00:01:10.825000,0 days 00:01:10.270000,1.0,2024,8,70.27
81,PIA,0 days 00:01:11.500000,0 days 00:01:10.756000,0 days 00:01:10.424000,2.0,2024,8,70.424
55,SAI,0 days 00:01:11.543000,0 days 00:01:11.075000,0 days 00:01:10.518000,3.0,2024,8,70.518
4,NOR,0 days 00:01:11.760000,0 days 00:01:10.732000,0 days 00:01:10.542000,4.0,2024,8,70.542
63,RUS,0 days 00:01:11.492000,0 days 00:01:10.929000,0 days 00:01:10.543000,5.0,2024,8,70.543
1,VER,0 days 00:01:11.711000,0 days 00:01:10.745000,0 days 00:01:10.567000,6.0,2024,8,70.567
44,HAM,0 days 00:01:11.528000,0 days 00:01:11.056000,0 days 00:01:10.621000,7.0,2024,8,70.621
22,TSU,0 days 00:01:11.852000,0 days 00:01:11.106000,0 days 00:01:10.858000,8.0,2024,8,70.858
23,ALB,0 days 00:01:11.623000,0 days 00:01:11.216000,0 days 00:01:10.948000,9.0,2024,8,70.948
10,GAS,0 days 00:01:11.714000,0 days 00:01:10.896000,0 days 00:01:11.311000,10.0,2024,8,71.311
31,OCO,0 days 00:01:11.887000,0 days 00:01:11.285000,,11.0,2024,8,71.285
3,RIC,0 days 00:01:11.785000,0 days 00:01:11.482000,,12.0,2024,8,71.482
18,STR,0 days 00:01:11.728000,0 days 00:01:11.563000,,13.0,2024,8,71.563
27,HUL,0 days 00:01:11.876000,0 days 00:01:11.440000,,14.0,2024,8,71.44
14,ALO,0 days 00:01:12.019000,,,14.0,2024,8,72.019
2,SAR,0 days 00:01:12.020000,,,15.0,2024,8,72.02
20,MAG,0 days 00:01:11.832000,0 days 00:01:11.725000,,15.0,2024,8,71.725
11,PER,0 days 00:01:12.060000,,,16.0,2024,8,72.06
77,BOT,0 days 00:01:12.512000,,,17.0,2024,8,72.512
24,ZHO,0 days 00:01:13.028000,,,18.0,2024,8,73.028
63,RUS,0 days 00:01:13.013000,0 days 00:01:11.742000,0 days 00:01:12,1.0,2024,9,72.0
1,VER,0 days 00:01:12.360000,0 days 00:01:12.549000,0 days 00:01:12,2.0,2024,9,72.0
4,NOR,0 days 00:01:12.959000,0 days 00:01:12.201000,0 days 00:01:12.021000,3.0,2024,9,72.021
81,PIA,0 days 00:01:12.907000,0 days 00:01:12.462000,0 days 00:01:12.103000,4.0,2024,9,72.103
3,RIC,0 days 00:01:13.240000,0 days 00:01:12.572000,0 days 00:01:12.178000,5.0,2024,9,72.178
14,ALO,0 days 00:01:13.117000,0 days 00:01:12.635000,0 days 00:01:12.228000,6.0,2024,9,72.228
44,HAM,0 days 00:01:12.851000,0 days 00:01:11.979000,0 days 00:01:12.280000,7.0,2024,9,72.28
22,TSU,0 days 00:01:12.748000,0 days 00:01:12.303000,0 days 00:01:12.414000,8.0,2024,9,72.414
18,STR,0 days 00:01:13.088000,0 days 00:01:12.659000,0 days 00:01:12.701000,9.0,2024,9,72.701
23,ALB,0 days 00:01:12.896000,0 days 00:01:12.485000,0 days 00:01:12.796000,10.0,2024,9,72.796
16,LEC,0 days 00:01:13.107000,0 days 00:01:12.691000,,11.0,2024,9,72.691
55,SAI,0 days 00:01:13.038000,0 days 00:01:12.728000,,12.0,2024,9,72.728
2,SAR,0 days 00:01:13.063000,0 days 00:01:12.736000,,13.0,2024,9,72.736
20,MAG,0 days 00:01:13.217000,0 days 00:01:12.916000,,14.0,2024,9,72.916
10,GAS,0 days 00:01:13.289000,0 days 00:01:12.940000,,15.0,2024,9,72.94
11,PER,0 days 00:01:13.326000,,,16.0,2024,9,73.326
77,BOT,0 days 00:01:13.366000,,,17.0,2024,9,73.366
31,OCO,0 days 00:01:13.435000,,,18.0,2024,9,73.435
27,HUL,0 days 00:01:13.978000,,,19.0,2024,9,73.978
24,ZHO,0 days 00:01:14.292000,,,20.0,2024,9,74.292
4,NOR,0 days 00:01:12.386000,0 days 00:01:11.872000,0 days 00:01:11.383000,1.0,2024,10,71.383
1,VER,0 days 00:01:12.306000,0 days 00:01:11.653000,0 days 00:01:11.403000,2.0,2024,10,71.403
44,HAM,0 days 00:01:12.143000,0 days 00:01:11.792000,0 days 00:01:11.701000,3.0,2024,10,71.701
63,RUS,0 days 00:01:12.456000,0 days 00:01:11.812000,0 days 00:01:11.703000,4.0,2024,10,71.703
16,LEC,0 days 00:01:12.257000,0 days 00:01:12.038000,0 days 00:01:11.731000,5.0,2024,10,71.731
55,SAI,0 days 00:01:12.403000,0 days 00:01:11.874000,0 days 00:01:11.736000,6.0,2024,10,71.736
10,GAS,0 days 00:01:12.651000,0 days 00:01:12.079000,0 days 00:01:11.857000,7.0,2024,10,71.857
11,PER,0 days 00:01:12.477000,0 days 00:01:12.054000,0 days 00:01:12.061000,8.0,2024,10,72.061
31,OCO,0 days 00:01:12.691000,0 days 00:01:12.109000,0 days 00:01:12.125000,9.0,2024,10,72.125
81,PIA,0 days 00:01:12.460000,0 days 00:01:12.011000,,10.0,2024,10,72.011
14,ALO,0 days 00:01:12.505000,0 days 00:01:12.128000,,11.0,2024,10,72.128
77,BOT,0 days 00:01:12.758000,0 days 00:01:12.227000,,12.0,2024,10,72.227
27,HUL,0 days 00:01:12.708000,0 days 00:01:12.310000,,13.0,2024,10,72.31
18,STR,0 days 00:01:12.881000,0 days 00:01:12.372000,,14.0,2024,10,72.372
24,ZHO,0 days 00:01:12.880000,0 days 00:01:12.738000,,15.0,2024,10,72.738
20,MAG,0 days 00:01:12.937000,,,16.0,2024,10,72.937
22,TSU,0 days 00:01:12.985000,,,17.0,2024,10,72.985
3,RIC,0 days 00:01:13.075000,,,18.0,2024,10,73.075
23,ALB,0 days 00:01:13.153000,,,19.0,2024,10,73.153
2,SAR,0 days 00:01:13.509000,,,20.0,2024,10,73.509
1,VER,0 days 00:01:05.336000,0 days 00:01:04.469000,0 days 00:01:04.314000,1.0,2024,11,64.314
4,NOR,0 days 00:01:05.450000,0 days 00:01:05.103000,0 days 00:01:04.718000,2.0,2024,11,64.718
63,RUS,0 days 00:01:05.585000,0 days 00:01:05.016000,0 days 00:01:04.840000,3.0,2024,11,64.84
55,SAI,0 days 00:01:05.263000,0 days 00:01:05.016000,0 days 00:01:04.851000,4.0,2024,11,64.851
44,HAM,0 days 00:01:05.541000,0 days 00:01:05.053000,0 days 00:01:04.903000,5.0,2024,11,64.903
16,LEC,0 days 00:01:05.509000,0 days 00:01:05.104000,0 days 00:01:05.044000,6.0,2024,11,65.044
81,PIA,0 days 00:01:05.311000,0 days 00:01:05.070000,0 days 00:01:05.048000,7.0,2024,11,65.048
11,PER,0 days 00:01:05.587000,0 days 00:01:05.144000,0 days 00:01:05.202000,8.0,2024,11,65.202
27,HUL,0 days 00:01:05.596000,0 days 00:01:05.262000,0 days 00:01:05.385000,9.0,2024,11,65.385
31,OCO,0 days 00:01:05.574000,0 days 00:01:05.274000,0 days 00:01:05.883000,10.0,2024,11,65.883
3,RIC,0 days 00:01:05.569000,0 days 00:01:05.289000,,11.0,2024,11,65.289
20,MAG,0 days 00:01:05.508000,0 days 00:01:05.347000,,12.0,2024,11,65.347
10,GAS,0 days 00:01:05.598000,0 days 00:01:05.359000,,13.0,2024,11,65.359
22,TSU,0 days 00:01:05.563000,0 days 00:01:05.412000,,14.0,2024,11,65.412
14,ALO,0 days 00:01:05.656000,0 days 00:01:05.639000,,15.0,2024,11,65.639
23,ALB,0 days 00:01:05.736000,,,16.0,2024,11,65.736
18,STR,0 days 00:01:05.819000,,,17.0,2024,11,65.819
77,BOT,0 days 00:01:05.847000,,,18.0,2024,11,65.847
2,SAR,0 days 00:01:05.856000,,,19.0,2024,11,65.856
24,ZHO,0 days 00:01:06.061000,,,20.0,2024,11,66.061
63,RUS,0 days 00:01:30.106000,0 days 00:01:26.723000,0 days 00:01:25.819000,1.0,2024,12,85.819
44,HAM,0 days 00:01:29.547000,0 days 00:01:26.770000,0 days 00:01:25.990000,2.0,2024,12,85.99
4,NOR,0 days 00:01:31.596000,0 days 00:01:26.559000,0 days 00:01:26.030000,3.0,2024,12,86.03
1,VER,0 days 00:01:31.342000,0 days 00:01:26.796000,0 days 00:01:26.203000,4.0,2024,12,86.203
81,PIA,0 days 00:01:30.895000,0 days 00:01:26.733000,0 days 00:01:26.237000,5.0,2024,12,86.237
27,HUL,0 days 00:01:31.929000,0 days 00:01:26.847000,0 days 00:01:26.338000,6.0,2024,12,86.338
55,SAI,0 days 00:01:30.557000,0 days 00:01:26.843000,0 days 00:01:26.509000,7.0,2024,12,86.509
18,STR,0 days 00:01:31.410000,0 days 00:01:26.938000,0 days 00:01:26.585000,8.0,2024,12,86.585
23,ALB,0 days 00:01:31.135000,0 days 00:01:26.933000,0 days 00:01:26.640000,9.0,2024,12,86.64
14,ALO,0 days 00:01:31.264000,0 days 00:01:26.730000,0 days 00:01:26.917000,10.0,2024,12,86.917
16,LEC,0 days 00:01:30.496000,0 days 00:01:27.097000,,11.0,2024,12,87.097
2,SAR,0 days 00:01:31.608000,0 days 00:01:27.175000,,12.0,2024,12,87.175
22,TSU,0 days 00:01:30.994000,0 days 00:01:27.269000,,13.0,2024,12,87.269
24,ZHO,0 days 00:01:31.190000,0 days 00:01:27.867000,,14.0,2024,12,87.867
3,RIC,0 days 00:01:31.291000,0 days 00:01:27.949000,,15.0,2024,12,87.949
77,BOT,0 days 00:01:32.431000,,,16.0,2024,12,92.431
20,MAG,0 days 00:01:32.905000,,,17.0,2024,12,92.905
31,OCO,0 days 00:01:34.557000,,,18.0,2024,12,94.557
11,PER,0 days 00:01:38.348000,,,19.0,2024,12,98.348
10,GAS,0 days 00:01:39.804000,,,20.0,2024,12,99.804
4,NOR,0 days 00:01:17.755000,0 days 00:01:15.540000,0 days 00:01:15.227000,1.0,2024,13,75.227
81,PIA,0 days 00:01:17.504000,0 days 00:01:15.785000,0 days 00:01:15.249000,2.0,2024,13,75.249
1,VER,0 days 00:01:17.087000,0 days 00:01:15.770000,0 days 00:01:15.273000,3.0,2024,13,75.273
55,SAI,0 days 00:01:17.244000,0 days 00:01:15.885000,0 days 00:01:15.696000,4.0,2024,13,75.696
44,HAM,0 days 00:01:17.087000,0 days 00:01:16.307000,0 days 00:01:15.854000,5.0,2024,13,75.854
16,LEC,0 days 00:01:17.437000,0 days 00:01:15.891000,0 days 00:01:15.905000,6.0,2024,13,75.905
14,ALO,0 days 00:01:17.624000,0 days 00:01:16.117000,0 days 00:01:16.043000,7.0,2024,13,76.043
18,STR,0 days 00:01:17.405000,0 days 00:01:16.075000,0 days 00:01:16.244000,8.0,2024,13,76.244
3,RIC,0 days 00:01:17.050000,0 days 00:01:16.202000,0 days 00:01:16.447000,9.0,2024,13,76.447
22,TSU,0 days 00:01:17.436000,0 days 00:01:16.121000,0 days 00:01:16.477000,10.0,2024,13,76.477
27,HUL,0 days 00:01:17.362000,0 days 00:01:16.317000,,11.0,2024,13,76.317
77,BOT,0 days 00:01:17.487000,0 days 00:01:16.384000,,12.0,2024,13,76.384
23,ALB,0 days 00:01:17.280000,0 days 00:01:16.429000,,13.0,2024,13,76.429
2,SAR,0 days 00:01:17.770000,0 days 00:01:16.543000,,14.0,2024,13,76.543
20,MAG,0 days 00:01:17.851000,0 days 00:01:16.548000,,15.0,2024,13,76.548
11,PER,0 days 00:01:17.886000,,,16.0,2024,13,77.886
63,RUS,0 days 00:01:17.968000,,,17.0,2024,13,77.968
24,ZHO,0 days 00:01:18.037000,,,18.0,2024,13,78.037
